date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-05-26,SKU089,115,0,6,113
2024-06-02,SKU089,373,0,6,113
2024-06-09,SKU089,352,0,6,113
2024-06-16,SKU089,201,0,6,113
2024-06-23,SKU089,273,0,6,113
2024-06-30,SKU089,191,0,6,113
2024-07-07,SKU089,115,0,6,113
2024-07-14,SKU089,45,185,6,113
2024-07-21,SKU089,169,0,6,113
2024-07-28,SKU089,98,189,6,113
2024-08-04,SKU089,204,0,6,113
2024-08-11,SKU089,119,0,6,113
2024-08-18,SKU089,0,160,6,113
2024-08-25,SKU089,279,0,6,113
2024-09-01,SKU089,203,0,6,113
2024-09-08,SKU089,139,0,6,113
2024-09-15,SKU089,265,0,6,113
2024-09-22,SKU089,185,0,6,113
2024-09-29,SKU089,312,0,6,113
2024-10-06,SKU089,199,0,6,113
2024-10-13,SKU089,88,353,6,113
2024-10-20,SKU089,0,190,6,113
2024-10-27,SKU089,278,0,6,113
2024-11-03,SKU089,142,0,6,113
2024-11-10,SKU089,312,0,6,113
2024-11-17,SKU089,183,0,6,113
2024-11-24,SKU089,383,0,6,113
2024-12-01,SKU089,216,0,6,113
2024-12-08,SKU089,76,154,6,113
2024-12-15,SKU089,332,0,6,113
2024-12-22,SKU089,219,0,6,113
2024-12-29,SKU089,100,323,6,113
2025-01-05,SKU089,251,0,6,113
2025-01-12,SKU089,169,0,6,113
2025-01-19,SKU089,245,0,6,113
2025-01-26,SKU089,153,0,6,113
2025-02-02,SKU089,402,0,6,113
2025-02-09,SKU089,325,0,6,113
2025-02-16,SKU089,252,0,6,113
2025-02-23,SKU089,166,0,6,113
2025-03-02,SKU089,310,0,6,113
2025-03-09,SKU089,217,0,6,113
2025-03-16,SKU089,319,0,6,113
2025-03-23,SKU089,197,0,6,113
2025-03-30,SKU089,114,0,6,113
2025-04-06,SKU089,26,295,6,113
2025-04-13,SKU089,223,0,6,113
2025-04-20,SKU089,153,0,6,113
2025-04-27,SKU089,408,0,6,113
2025-05-04,SKU089,306,0,6,113
2025-05-11,SKU089,224,0,6,113
2025-05-18,SKU089,135,0,6,113
2025-05-25,SKU089,385,0,6,113
2025-06-01,SKU089,288,0,6,113
2025-06-08,SKU089,202,0,6,113
2025-06-15,SKU089,367,0,6,113
2025-06-22,SKU089,265,0,6,113
2025-06-29,SKU089,193,0,6,113
2025-07-06,SKU089,102,280,6,113
2025-07-13,SKU089,201,0,6,113
2025-07-20,SKU089,108,162,6,113
2025-07-27,SKU089,45,198,6,113
2025-08-03,SKU089,0,255,6,113
2025-08-10,SKU089,0,210,6,113
2025-08-17,SKU089,174,0,6,113
2025-08-24,SKU089,324,0,6,113
2025-08-31,SKU089,241,0,6,113
2025-09-07,SKU089,151,0,6,113
2025-09-14,SKU089,68,270,6,113
2025-09-21,SKU089,0,206,6,113
2025-09-28,SKU089,0,287,6,113
2025-10-05,SKU089,0,267,6,113
2025-10-12,SKU089,169,0,6,113
2025-10-19,SKU089,67,265,6,113
2025-10-26,SKU089,0,214,6,113
2025-11-02,SKU089,308,0,6,113
2025-11-09,SKU089,205,0,6,113
2025-11-16,SKU089,99,297,6,113
2025-11-23,SKU089,314,0,6,113
2025-11-30,SKU089,166,0,6,113
2025-12-07,SKU089,21,306,6,113
2025-12-14,SKU089,351,0,6,113
2025-12-21,SKU089,249,0,6,113
2025-12-28,SKU089,151,0,6,113
2024-01-07,SKU090,120,365,11,214
2024-01-14,SKU090,188,0,11,214
2024-01-21,SKU090,265,0,11,214
2024-01-28,SKU090,357,0,11,214
2024-02-04,SKU090,315,0,11,214
2024-02-11,SKU090,228,0,11,214
2024-02-18,SKU090,536,0,11,214
2024-02-25,SKU090,468,0,11,214
2024-03-03,SKU090,387,0,11,214
2024-03-10,SKU090,290,0,11,214
2024-03-17,SKU090,560,0,11,214
2024-03-24,SKU090,417,0,11,214
2024-03-31,SKU090,333,0,11,214
2024-04-07,SKU090,245,0,11,214
2024-04-14,SKU090,130,349,11,214
2024-04-21,SKU090,43,168,11,214
2024-04-28,SKU090,392,0,11,214
2024-05-05,SKU090,306,0,11,214
2024-05-12,SKU090,231,0,11,214
2024-05-19,SKU090,476,0,11,214
2024-05-26,SKU090,386,0,11,214
2024-06-02,SKU090,295,0,11,214
2024-06-09,SKU090,223,0,11,214
2024-06-16,SKU090,416,0,11,214
2024-06-23,SKU090,313,0,11,214
2024-06-30,SKU090,225,0,11,214
2024-07-07,SKU090,482,0,11,214
2024-07-14,SKU090,406,0,11,214
2024-07-21,SKU090,318,0,11,214
2024-07-28,SKU090,406,0,11,214
2024-08-04,SKU090,323,0,11,214
2024-08-11,SKU090,233,0,11,214
2024-08-18,SKU090,99,408,11,214
2024-08-25,SKU090,215,0,11,214
2024-09-01,SKU090,364,0,11,214
2024-09-08,SKU090,280,0,11,214
2024-09-15,SKU090,198,366,11,214
2024-09-22,SKU090,383,0,11,214
2024-09-29,SKU090,292,0,11,214
2024-10-06,SKU090,185,321,11,214
2024-10-13,SKU090,67,269,11,214
2024-10-20,SKU090,206,0,11,214
2024-10-27,SKU090,406,0,11,214
2024-11-03,SKU090,247,0,11,214
2024-11-10,SKU090,99,201,11,214
2024-11-17,SKU090,297,0,11,214
2024-11-24,SKU090,426,0,11,214
2024-12-01,SKU090,246,0,11,214
2024-12-08,SKU090,473,0,11,214
2024-12-15,SKU090,353,0,11,214
2024-12-22,SKU090,226,0,11,214
2024-12-29,SKU090,435,0,11,214
2025-01-05,SKU090,323,0,11,214
2025-01-12,SKU090,226,0,11,214
2025-01-19,SKU090,359,0,11,214
2025-01-26,SKU090,254,0,11,214
2025-02-02,SKU090,538,0,11,214
2025-02-09,SKU090,443,0,11,214
2025-02-16,SKU090,362,0,11,214
2025-02-23,SKU090,262,0,11,214
2025-03-02,SKU090,475,0,11,214
2025-03-09,SKU090,377,0,11,214
2025-03-16,SKU090,257,0,11,214
2025-03-23,SKU090,493,0,11,214
2025-03-30,SKU090,381,0,11,214
2025-04-06,SKU090,285,0,11,214
2025-04-13,SKU090,500,0,11,214
2025-04-20,SKU090,396,0,11,214
2025-04-27,SKU090,309,0,11,214
2025-05-04,SKU090,214,252,11,214
2025-05-11,SKU090,490,0,11,214
2025-05-18,SKU090,394,0,11,214
2025-05-25,SKU090,283,0,11,214
2025-06-01,SKU090,453,0,11,214
2025-06-08,SKU090,350,0,11,214
2025-06-15,SKU090,229,0,11,214
2025-06-22,SKU090,496,0,11,214
2025-06-29,SKU090,409,0,11,214
2025-07-06,SKU090,303,0,11,214
2025-07-13,SKU090,593,0,11,214
2025-07-20,SKU090,497,0,11,214
2025-07-27,SKU090,420,0,11,214
2025-08-03,SKU090,308,0,11,214
2025-08-10,SKU090,446,0,11,214
2025-08-17,SKU090,302,0,11,214
2025-08-24,SKU090,368,0,11,214
2025-08-31,SKU090,266,0,11,214
2025-09-07,SKU090,489,0,11,214
2025-09-14,SKU090,406,0,11,214
2025-09-21,SKU090,330,0,11,214
2025-09-28,SKU090,230,0,11,214
2025-10-05,SKU090,410,0,11,214
2025-10-12,SKU090,292,0,11,214
2025-10-19,SKU090,176,322,11,214
2025-10-26,SKU090,224,0,11,214
2025-11-02,SKU090,300,0,11,214
2025-11-09,SKU090,377,0,11,214
2025-11-16,SKU090,276,0,11,214
2025-11-23,SKU090,135,345,11,214
2025-11-30,SKU090,214,0,11,214
2025-12-07,SKU090,386,0,11,214
2025-12-14,SKU090,283,0,11,214
2025-12-21,SKU090,373,0,11,214
2025-12-28,SKU090,268,0,11,214
2024-01-07,SKU091,187,0,5,59
2024-01-14,SKU091,133,0,5,59
2024-01-21,SKU091,65,0,5,59
2024-01-28,SKU091,116,0,5,59
2024-02-04,SKU091,61,0,5,59
2024-02-11,SKU091,227,0,5,59
2024-02-18,SKU091,164,0,5,59
2024-02-25,SKU091,91,0,5,59
2024-03-03,SKU091,250,0,5,59
2024-03-10,SKU091,187,0,5,59
2024-03-17,SKU091,127,0,5,59
2024-03-24,SKU091,60,0,5,59
2024-03-31,SKU091,0,117,5,59
2024-04-07,SKU091,0,111,5,59
2024-04-14,SKU091,142,0,5,59
2024-04-21,SKU091,83,0,5,59
2024-04-28,SKU091,18,176,5,59
2024-05-05,SKU091,0,125,5,59
2024-05-12,SKU091,152,0,5,59
2024-05-19,SKU091,93,0,5,59
2024-05-26,SKU091,124,0,5,59
2024-06-02,SKU091,54,229,5,59
2024-06-09,SKU091,0,175,5,59
2024-06-16,SKU091,212,0,5,59
2024-06-23,SKU091,157,0,5,59
2024-06-30,SKU091,84,0,5,59
2024-07-07,SKU091,17,235,5,59
2024-07-14,SKU091,117,0,5,59
2024-07-21,SKU091,61,0,5,59
2024-07-28,SKU091,180,0,5,59
2024-08-04,SKU091,116,0,5,59
2024-08-11,SKU091,225,0,5,59
2024-08-18,SKU091,152,0,5,59
2024-08-25,SKU091,92,0,5,59
2024-09-01,SKU091,22,223,5,59
2024-09-08,SKU091,178,0,5,59
2024-09-15,SKU091,123,0,5,59
2024-09-22,SKU091,50,202,5,59
2024-09-29,SKU091,181,0,5,59
2024-10-06,SKU091,112,0,5,59
2024-10-13,SKU091,230,0,5,59
2024-10-20,SKU091,158,0,5,59
2024-10-27,SKU091,95,0,5,59
2024-11-03,SKU091,35,99,5,59
2024-11-10,SKU091,195,0,5,59
2024-11-17,SKU091,126,0,5,59
2024-11-24,SKU091,158,0,5,59
2024-12-01,SKU091,291,0,5,59
2024-12-08,SKU091,218,0,5,59
2024-12-15,SKU091,141,0,5,59
2024-12-22,SKU091,90,0,5,59
2024-12-29,SKU091,25,131,5,59
2025-01-05,SKU091,121,0,5,59
2025-01-12,SKU091,75,0,5,59
2025-01-19,SKU091,26,203,5,59
2025-01-26,SKU091,0,227,5,59
2025-02-02,SKU091,225,0,5,59
2025-02-09,SKU091,156,0,5,59
2025-02-16,SKU091,104,0,5,59
2025-02-23,SKU091,247,0,5,59
2025-03-02,SKU091,181,0,5,59
2025-03-09,SKU091,132,0,5,59
2025-03-16,SKU091,65,0,5,59
2025-03-23,SKU091,0,164,5,59
2025-03-30,SKU091,0,174,5,59
2025-04-06,SKU091,139,0,5,59
2025-04-13,SKU091,73,0,5,59
2025-04-20,SKU091,23,203,5,59
2025-04-27,SKU091,0,142,5,59
2025-05-04,SKU091,160,0,5,59
2025-05-11,SKU091,114,0,5,59
2025-05-18,SKU091,60,0,5,59
2025-05-25,SKU091,3,223,5,59
2025-06-01,SKU091,0,199,5,59
2025-06-08,SKU091,165,0,5,59
2025-06-15,SKU091,98,0,5,59
2025-06-22,SKU091,275,0,5,59
2025-06-29,SKU091,224,0,5,59
2025-07-06,SKU091,162,0,5,59
2025-07-13,SKU091,113,0,5,59
2025-07-20,SKU091,63,0,5,59
2025-07-27,SKU091,6,181,5,59
2025-08-03,SKU091,0,195,5,59
2025-08-10,SKU091,204,0,5,59
2025-08-17,SKU091,116,0,5,59
2025-08-24,SKU091,180,0,5,59
2025-08-31,SKU091,129,0,5,59
2025-09-07,SKU091,75,0,5,59
2025-09-14,SKU091,185,0,5,59
2025-09-21,SKU091,127,0,5,59
2025-09-28,SKU091,70,0,5,59
2025-10-05,SKU091,15,99,5,59
2025-10-12,SKU091,0,131,5,59
2025-10-19,SKU091,0,203,5,59
2025-10-26,SKU091,209,0,5,59
2025-11-02,SKU091,124,0,5,59
2025-11-09,SKU091,228,0,5,59
2025-11-16,SKU091,164,0,5,59
2025-11-23,SKU091,231,0,5,59
2025-11-30,SKU091,117,0,5,59
2025-12-07,SKU091,179,0,5,59
2025-12-14,SKU091,110,0,5,59
2025-12-21,SKU091,211,0,5,59
2025-12-28,SKU091,144,0,5,59
2024-01-07,SKU092,110,0,4,39
2024-01-14,SKU092,56,0,4,39
2024-01-21,SKU092,0,195,4,39
2024-01-28,SKU092,0,105,4,39
2024-02-04,SKU092,187,0,4,39
2024-02-11,SKU092,127,0,4,39
2024-02-18,SKU092,74,0,4,39
2024-02-25,SKU092,152,0,4,39
2024-03-03,SKU092,97,0,4,39
2024-03-10,SKU092,43,0,4,39
2024-03-17,SKU092,171,0,4,39
2024-03-24,SKU092,108,0,4,39
2024-03-31,SKU092,57,0,4,39
2024-04-07,SKU092,105,0,4,39
2024-04-14,SKU092,56,0,4,39
2024-04-21,SKU092,0,114,4,39
2024-04-28,SKU092,104,0,4,39
2024-05-05,SKU092,55,0,4,39
2024-05-12,SKU092,162,0,4,39
2024-05-19,SKU092,108,0,4,39
2024-05-26,SKU092,58,0,4,39
2024-06-02,SKU092,0,109,4,39
2024-06-09,SKU092,0,102,4,39
2024-06-16,SKU092,96,0,4,39
2024-06-23,SKU092,44,0,4,39
2024-06-30,SKU092,0,205,4,39
2024-07-07,SKU092,0,178,4,39
2024-07-14,SKU092,0,149,4,39
2024-07-21,SKU092,167,0,4,39
2024-07-28,SKU092,108,0,4,39
2024-08-04,SKU092,42,0,4,39
2024-08-11,SKU092,117,0,4,39
2024-08-18,SKU092,64,0,4,39
2024-08-25,SKU092,5,107,4,39
2024-09-01,SKU092,0,140,4,39
2024-09-08,SKU092,0,215,4,39
2024-09-15,SKU092,182,0,4,39
2024-09-22,SKU092,133,0,4,39
2024-09-29,SKU092,76,0,4,39
2024-10-06,SKU092,14,130,4,39
2024-10-13,SKU092,153,0,4,39
2024-10-20,SKU092,80,0,4,39
2024-10-27,SKU092,145,0,4,39
2024-11-03,SKU092,40,0,4,39
2024-11-10,SKU092,97,0,4,39
2024-11-17,SKU092,40,0,4,39
2024-11-24,SKU092,190,0,4,39
2024-12-01,SKU092,104,0,4,39
2024-12-08,SKU092,235,0,4,39
2024-12-15,SKU092,169,0,4,39
2024-12-22,SKU092,110,0,4,39
2024-12-29,SKU092,46,0,4,39
2025-01-05,SKU092,152,0,4,39
2025-01-12,SKU092,115,0,4,39
2025-01-19,SKU092,62,0,4,39
2025-01-26,SKU092,203,0,4,39
2025-02-02,SKU092,161,0,4,39
2025-02-09,SKU092,115,0,4,39
2025-02-16,SKU092,78,0,4,39
2025-02-23,SKU092,130,0,4,39
2025-03-02,SKU092,88,0,4,39
2025-03-09,SKU092,43,0,4,39
2025-03-16,SKU092,0,129,4,39
2025-03-23,SKU092,0,103,4,39
2025-03-30,SKU092,210,0,4,39
2025-04-06,SKU092,157,0,4,39
2025-04-13,SKU092,100,0,4,39
2025-04-20,SKU092,50,0,4,39
2025-04-27,SKU092,145,0,4,39
2025-05-04,SKU092,86,0,4,39
2025-05-11,SKU092,134,0,4,39
2025-05-18,SKU092,88,0,4,39
2025-05-25,SKU092,44,0,4,39
2025-06-01,SKU092,0,92,4,39
2025-06-08,SKU092,192,0,4,39
2025-06-15,SKU092,132,0,4,39
2025-06-22,SKU092,64,0,4,39
2025-06-29,SKU092,14,189,4,39
2025-07-06,SKU092,103,0,4,39
2025-07-13,SKU092,50,0,4,39
2025-07-20,SKU092,0,158,4,39
2025-07-27,SKU092,124,0,4,39
2025-08-03,SKU092,80,0,4,39
2025-08-10,SKU092,29,212,4,39
2025-08-17,SKU092,178,0,4,39
2025-08-24,SKU092,127,0,4,39
2025-08-31,SKU092,83,0,4,39
2025-09-07,SKU092,41,0,4,39
2025-09-14,SKU092,214,0,4,39
2025-09-21,SKU092,159,0,4,39
2025-09-28,SKU092,109,0,4,39
2025-10-05,SKU092,54,0,4,39
2025-10-12,SKU092,187,0,4,39
2025-10-19,SKU092,132,0,4,39
2025-10-26,SKU092,138,0,4,39
2025-11-02,SKU092,56,0,4,39
2025-11-09,SKU092,104,0,4,39
2025-11-16,SKU092,50,0,4,39
2025-11-23,SKU092,0,144,4,39
2025-11-30,SKU092,0,202,4,39
2025-12-07,SKU092,0,202,4,39
2025-12-14,SKU092,188,0,4,39
2025-12-21,SKU092,133,0,4,39
2025-12-28,SKU092,79,0,4,39
2024-01-07,SKU093,320,0,11,232
2024-01-14,SKU093,512,0,11,232
2024-01-21,SKU093,416,0,11,232
2024-01-28,SKU093,314,0,11,232
2024-02-04,SKU093,456,0,11,232
2024-02-11,SKU093,355,0,11,232
2024-02-18,SKU093,236,0,11,232
2024-02-25,SKU093,471,0,11,232
2024-03-03,SKU093,368,0,11,232
2024-03-10,SKU093,243,0,11,232
2024-03-17,SKU093,147,380,11,232
2024-03-24,SKU093,257,0,11,232
2024-03-31,SKU093,141,326,11,232
2024-04-07,SKU093,32,319,11,232
2024-04-14,SKU093,207,0,11,232
2024-04-21,SKU093,109,287,11,232
2024-04-28,SKU093,401,0,11,232
2024-05-05,SKU093,298,0,11,232
2024-05-12,SKU093,187,301,11,232
2024-05-19,SKU093,85,224,11,232
2024-05-26,SKU093,386,0,11,232
2024-06-02,SKU093,264,0,11,232
2024-06-09,SKU093,152,249,11,232
2024-06-16,SKU093,362,0,11,232
2024-06-23,SKU093,243,0,11,232
2024-06-30,SKU093,534,0,11,232
2024-07-07,SKU093,407,0,11,232
2024-07-14,SKU093,291,0,11,232
2024-07-21,SKU093,440,0,11,232
2024-07-28,SKU093,342,0,11,232
2024-08-04,SKU093,552,0,11,232
2024-08-11,SKU093,434,0,11,232
2024-08-18,SKU093,307,0,11,232
2024-08-25,SKU093,601,0,11,232
2024-09-01,SKU093,542,0,11,232
2024-09-08,SKU093,450,0,11,232
2024-09-15,SKU093,384,0,11,232
2024-09-22,SKU093,299,0,11,232
2024-09-29,SKU093,620,0,11,232
2024-10-06,SKU093,511,0,11,232
2024-10-13,SKU093,419,0,11,232
2024-10-20,SKU093,277,0,11,232
2024-10-27,SKU093,155,320,11,232
2024-11-03,SKU093,428,0,11,232
2024-11-10,SKU093,321,0,11,232
2024-11-17,SKU093,455,0,11,232
2024-11-24,SKU093,292,0,11,232
2024-12-01,SKU093,157,322,11,232
2024-12-08,SKU093,324,0,11,232
2024-12-15,SKU093,596,0,11,232
2024-12-22,SKU093,479,0,11,232
2024-12-29,SKU093,330,0,11,232
2025-01-05,SKU093,235,0,11,232
2025-01-12,SKU093,379,0,11,232
2025-01-19,SKU093,280,0,11,232
2025-01-26,SKU093,380,0,11,232
2025-02-02,SKU093,286,0,11,232
2025-02-09,SKU093,201,304,11,232
2025-02-16,SKU093,329,0,11,232
2025-02-23,SKU093,234,0,11,232
2025-03-02,SKU093,158,296,11,232
2025-03-09,SKU093,214,0,11,232
2025-03-16,SKU093,288,0,11,232
2025-03-23,SKU093,127,204,11,232
2025-03-30,SKU093,235,0,11,232
2025-04-06,SKU093,425,0,11,232
2025-04-13,SKU093,341,0,11,232
2025-04-20,SKU093,243,0,11,232
2025-04-27,SKU093,148,336,11,232
2025-05-04,SKU093,67,222,11,232
2025-05-11,SKU093,0,285,11,232
2025-05-18,SKU093,0,293,11,232
2025-05-25,SKU093,258,0,11,232
2025-06-01,SKU093,565,0,11,232
2025-06-08,SKU093,497,0,11,232
2025-06-15,SKU093,372,0,11,232
2025-06-22,SKU093,264,0,11,232
2025-06-29,SKU093,176,392,11,232
2025-07-06,SKU093,100,384,11,232
2025-07-13,SKU093,204,0,11,232
2025-07-20,SKU093,506,0,11,232
2025-07-27,SKU093,407,0,11,232
2025-08-03,SKU093,299,0,11,232
2025-08-10,SKU093,214,327,11,232
2025-08-17,SKU093,364,0,11,232
2025-08-24,SKU093,237,0,11,232
2025-08-31,SKU093,498,0,11,232
2025-09-07,SKU093,424,0,11,232
2025-09-14,SKU093,325,0,11,232
2025-09-21,SKU093,257,0,11,232
2025-09-28,SKU093,156,215,11,232
2025-10-05,SKU093,424,0,11,232
2025-10-12,SKU093,303,0,11,232
2025-10-19,SKU093,193,392,11,232
2025-10-26,SKU093,41,411,11,232
2025-11-02,SKU093,0,245,11,232
2025-11-09,SKU093,262,0,11,232
2025-11-16,SKU093,540,0,11,232
2025-11-23,SKU093,371,0,11,232
2025-11-30,SKU093,174,194,11,232
2025-12-07,SKU093,0,291,11,232
2025-12-14,SKU093,0,403,11,232
2025-12-21,SKU093,192,0,11,232
2025-12-28,SKU093,309,0,11,232
2024-01-07,SKU094,16,74,9,35
2024-01-14,SKU094,40,0,9,35
2024-01-21,SKU094,14,64,9,35
2024-01-28,SKU094,64,0,9,35
2024-02-04,SKU094,37,0,9,35
2024-02-11,SKU094,16,58,9,35
2024-02-18,SKU094,0,63,9,35
2024-02-25,SKU094,87,0,9,35
2024-03-03,SKU094,66,0,9,35
2024-03-10,SKU094,44,0,9,35
2024-03-17,SKU094,17,54,9,35
2024-03-24,SKU094,90,0,9,35
2024-03-31,SKU094,85,0,9,35
2024-04-07,SKU094,62,0,9,35
2024-04-14,SKU094,40,0,9,35
2024-04-21,SKU094,84,0,9,35
2024-04-28,SKU094,64,0,9,35
2024-05-05,SKU094,40,0,9,35
2024-05-12,SKU094,98,0,9,35
2024-05-19,SKU094,79,0,9,35
2024-05-26,SKU094,58,0,9,35
2024-06-02,SKU094,36,0,9,35
2024-06-09,SKU094,20,51,9,35
2024-06-16,SKU094,0,87,9,35
2024-06-23,SKU094,86,0,9,35
2024-06-30,SKU094,59,0,9,35
2024-07-07,SKU094,43,0,9,35
2024-07-14,SKU094,24,79,9,35
2024-07-21,SKU094,5,63,9,35
2024-07-28,SKU094,82,0,9,35
2024-08-04,SKU094,65,0,9,35
2024-08-11,SKU094,42,0,9,35
2024-08-18,SKU094,78,0,9,35
2024-08-25,SKU094,53,0,9,35
2024-09-01,SKU094,33,65,9,35
2024-09-08,SKU094,13,87,9,35
2024-09-15,SKU094,0,57,9,35
2024-09-22,SKU094,0,82,9,35
2024-09-29,SKU094,90,0,9,35
2024-10-06,SKU094,70,0,9,35
2024-10-13,SKU094,46,0,9,35
2024-10-20,SKU094,24,52,9,35
2024-10-27,SKU094,62,0,9,35
2024-11-03,SKU094,18,51,9,35
2024-11-10,SKU094,39,0,9,35
2024-11-17,SKU094,55,0,9,35
2024-11-24,SKU094,73,0,9,35
2024-12-01,SKU094,34,86,9,35
2024-12-08,SKU094,78,0,9,35
2024-12-15,SKU094,49,0,9,35
2024-12-22,SKU094,65,0,9,35
2024-12-29,SKU094,41,0,9,35
2025-01-05,SKU094,19,78,9,35
2025-01-12,SKU094,0,72,9,35
2025-01-19,SKU094,0,76,9,35
2025-01-26,SKU094,0,86,9,35
2025-02-02,SKU094,0,44,9,35
2025-02-09,SKU094,54,0,9,35
2025-02-16,SKU094,91,0,9,35
2025-02-23,SKU094,70,0,9,35
2025-03-02,SKU094,49,0,9,35
2025-03-09,SKU094,86,0,9,35
2025-03-16,SKU094,64,0,9,35
2025-03-23,SKU094,74,0,9,35
2025-03-30,SKU094,51,0,9,35
2025-04-06,SKU094,67,0,9,35
2025-04-13,SKU094,45,0,9,35
2025-04-20,SKU094,18,68,9,35
2025-04-27,SKU094,47,0,9,35
2025-05-04,SKU094,90,0,9,35
2025-05-11,SKU094,69,0,9,35
2025-05-18,SKU094,45,0,9,35
2025-05-25,SKU094,101,0,9,35
2025-06-01,SKU094,81,0,9,35
2025-06-08,SKU094,63,0,9,35
2025-06-15,SKU094,40,0,9,35
2025-06-22,SKU094,13,39,9,35
2025-06-29,SKU094,0,79,9,35
2025-07-06,SKU094,0,76,9,35
2025-07-13,SKU094,45,0,9,35
2025-07-20,SKU094,25,71,9,35
2025-07-27,SKU094,2,75,9,35
2025-08-03,SKU094,52,0,9,35
2025-08-10,SKU094,117,0,9,35
2025-08-17,SKU094,81,0,9,35
2025-08-24,SKU094,58,0,9,35
2025-08-31,SKU094,39,0,9,35
2025-09-07,SKU094,20,73,9,35
2025-09-14,SKU094,76,0,9,35
2025-09-21,SKU094,52,0,9,35
2025-09-28,SKU094,111,0,9,35
2025-10-05,SKU094,88,0,9,35
2025-10-12,SKU094,65,0,9,35
2025-10-19,SKU094,43,0,9,35
2025-10-26,SKU094,67,0,9,35
2025-11-02,SKU094,80,0,9,35
2025-11-09,SKU094,55,0,9,35
2025-11-16,SKU094,109,0,9,35
2025-11-23,SKU094,74,0,9,35
2025-11-30,SKU094,38,0,9,35
2025-12-07,SKU094,63,0,9,35
2025-12-14,SKU094,44,0,9,35
2025-12-21,SKU094,13,54,9,35
2025-12-28,SKU094,62,0,9,35
2024-01-07,SKU095,136,0,3,25
2024-01-14,SKU095,80,0,3,25
2024-01-21,SKU095,27,0,3,25
2024-01-28,SKU095,0,120,3,25
2024-02-04,SKU095,83,0,3,25
2024-02-11,SKU095,29,0,3,25
2024-02-18,SKU095,0,94,3,25
2024-02-25,SKU095,0,136,3,25
2024-03-03,SKU095,0,163,3,25
2024-03-10,SKU095,154,0,3,25
2024-03-17,SKU095,109,0,3,25
2024-03-24,SKU095,62,0,3,25
2024-03-31,SKU095,7,155,3,25
2024-04-07,SKU095,105,0,3,25
2024-04-14,SKU095,54,0,3,25
2024-04-21,SKU095,130,0,3,25
2024-04-28,SKU095,81,0,3,25
2024-05-05,SKU095,38,0,3,25
2024-05-12,SKU095,0,84,3,25
2024-05-19,SKU095,190,0,3,25
2024-05-26,SKU095,148,0,3,25
2024-06-02,SKU095,107,0,3,25
2024-06-09,SKU095,65,0,3,25
2024-06-16,SKU095,159,0,3,25
2024-06-23,SKU095,104,0,3,25
2024-06-30,SKU095,70,0,3,25
2024-07-07,SKU095,35,0,3,25
2024-07-14,SKU095,0,176,3,25
2024-07-21,SKU095,123,0,3,25
2024-07-28,SKU095,83,0,3,25
2024-08-04,SKU095,39,0,3,25
2024-08-11,SKU095,0,109,3,25
2024-08-18,SKU095,91,0,3,25
2024-08-25,SKU095,46,0,3,25
2024-09-01,SKU095,101,0,3,25
2024-09-08,SKU095,63,0,3,25
2024-09-15,SKU095,108,0,3,25
2024-09-22,SKU095,69,0,3,25
2024-09-29,SKU095,26,0,3,25
2024-10-06,SKU095,106,0,3,25
2024-10-13,SKU095,54,0,3,25
2024-10-20,SKU095,91,0,3,25
2024-10-27,SKU095,151,0,3,25
2024-11-03,SKU095,81,0,3,25
2024-11-10,SKU095,129,0,3,25
2024-11-17,SKU095,87,0,3,25
2024-11-24,SKU095,22,127,3,25
2024-12-01,SKU095,116,0,3,25
2024-12-08,SKU095,55,0,3,25
2024-12-15,SKU095,94,0,3,25
2024-12-22,SKU095,53,0,3,25
2024-12-29,SKU095,3,111,3,25
2025-01-05,SKU095,140,0,3,25
2025-01-12,SKU095,90,0,3,25
2025-01-19,SKU095,52,0,3,25
2025-01-26,SKU095,4,164,3,25
2025-02-02,SKU095,84,0,3,25
2025-02-09,SKU095,42,0,3,25
2025-02-16,SKU095,0,175,3,25
2025-02-23,SKU095,135,0,3,25
2025-03-02,SKU095,101,0,3,25
2025-03-09,SKU095,59,0,3,25
2025-03-16,SKU095,151,0,3,25
2025-03-23,SKU095,82,0,3,25
2025-03-30,SKU095,24,82,3,25
2025-04-06,SKU095,152,0,3,25
2025-04-13,SKU095,95,0,3,25
2025-04-20,SKU095,54,0,3,25
2025-04-27,SKU095,125,0,3,25
2025-05-04,SKU095,76,0,3,25
2025-05-11,SKU095,28,0,3,25
2025-05-18,SKU095,124,0,3,25
2025-05-25,SKU095,76,0,3,25
2025-06-01,SKU095,31,0,3,25
2025-06-08,SKU095,0,148,3,25
2025-06-15,SKU095,86,0,3,25
2025-06-22,SKU095,28,0,3,25
2025-06-29,SKU095,154,0,3,25
2025-07-06,SKU095,118,0,3,25
2025-07-13,SKU095,81,0,3,25
2025-07-20,SKU095,36,0,3,25
2025-07-27,SKU095,83,0,3,25
2025-08-03,SKU095,51,0,3,25
2025-08-10,SKU095,101,0,3,25
2025-08-17,SKU095,40,0,3,25
2025-08-24,SKU095,118,0,3,25
2025-08-31,SKU095,71,0,3,25
2025-09-07,SKU095,37,0,3,25
2025-09-14,SKU095,88,0,3,25
2025-09-21,SKU095,41,0,3,25
2025-09-28,SKU095,0,154,3,25
2025-10-05,SKU095,0,185,3,25
2025-10-12,SKU095,144,0,3,25
2025-10-19,SKU095,90,0,3,25
